Unnamed: 0,artist_name,track_name,track_id,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
397365,Arcángel,Infeliz,4z6wo6PJG4Fve45OXK6D9m,71,2019,0.713,0.798,1,-3.147,1,0.219,0.366,4.3e-06,0.246,0.721,176.073,221103,4
397376,"Héctor ""El Father""",Noche de Travesura,1DdrejuwM8C3ExsXaPAgF8,68,2019,0.826,0.532,9,-11.731,1,0.238,0.292,0.0,0.075,0.45,92.003,207786,4
397396,Rels B,A Mí,7MmrcXVA7A5zZ2CbDuGHNa,79,2019,0.846,0.548,1,-6.397,1,0.256,0.241,0.0713,0.0419,0.516,94.925,209680,4
397408,Nicky Jam,Te Robaré,4PJ3umtW1aWdfh5EITHc6T,67,2019,0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,4
397409,DJ Luian,Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,70,2019,0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,267500,4
397449,Daddy Yankee,Si Supieras,7MRU4vOkywuhZ9kbFiPuiu,69,2019,0.691,0.894,9,-1.681,0,0.115,0.291,0.0,0.104,0.623,184.019,241880,4
397456,Ir Sais,Dream Girl - Remix,099tjv6oy2opbpCOA3nBwX,68,2019,0.767,0.643,5,-5.225,1,0.101,0.216,0.000104,0.0806,0.536,169.99,192452,4
397475,Paulo Londra,Nena Maldición (feat. Lenny Tavárez),77dMSg2VHi2wwXjXNrmcrZ,74,2019,0.566,0.531,6,-6.635,1,0.0716,0.192,0.0,0.179,0.367,118.96,227518,4
397494,88rising,La La Lost You,5Htq8DDDN0Xce9MwqzAzui,67,2019,0.721,0.582,2,-8.251,1,0.0411,0.315,0.000559,0.065,0.487,100.083,200000,4
397500,Daddy Yankee,Que Tire Pa Lante,6RyaV7owmVU6fzEPE17sF1,66,2019,0.658,0.901,7,-2.814,1,0.0357,0.0478,0.0,0.12,0.708,93.979,210520,4
397512,Arcángel,Sigues Con El,7sQKy5vlPQllr0k9IjYJv3,67,2019,0.883,0.668,9,-2.957,1,0.113,0.11,0.000529,0.0734,0.676,87.972,226533,4
397529,Paulo Londra,Tal Vez,5jW3rF4URMdK7tO2xjS5EI,73,2019,0.855,0.649,8,-2.443,1,0.151,0.25,0.0,0.0801,0.741,161.986,263899,4
397544,Nio Garcia,Mírame - Remix,53uKGbcMjEc2gIWbfmvpdS,66,2019,0.74,0.83,1,-3.243,1,0.153,0.119,1.32e-05,0.243,0.78,176.054,377580,4
397553,Cazzu,Nada,7DOh0tBGnyMt6C5OO7o8Yq,68,2019,0.898,0.543,6,-8.317,0,0.121,0.343,0.000623,0.338,0.359,98.992,305114,4
397568,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),4QPEwDdOMhY7rNS05mTyMR,69,2019,0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,216707,4
397580,D-Block Europe,Darling,2kQ9udZ0v3H8PFSVmbY1Kq,73,2019,0.848,0.596,2,-8.043,0,0.235,0.5,0.0,0.0853,0.793,150.035,143200,4
397594,Kevin Roldan,Hasta Abajo,4PEfJZpVjdclfzZ9XO8uDw,69,2019,0.714,0.671,5,-5.119,1,0.362,0.289,0.0,0.325,0.641,169.732,229827,4
397595,Paulo Londra,No Puedo,6MbSMSXrSlvsyHf4kcaLQi,67,2019,0.792,0.68,5,-5.392,0,0.119,0.361,0.0,0.1,0.519,140.041,175029,4
397635,Darell,Velitas,7q3NthaBqFI6s0WnAlnIvq,69,2019,0.819,0.596,2,-7.009,1,0.318,0.225,1.19e-06,0.138,0.622,165.951,225542,4
397660,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",7xRWmHZ2wt3zDgM5mAL0JU,69,2019,0.813,0.884,2,-4.817,1,0.119,0.128,2.34e-05,0.122,0.646,126.892,174178,4
397685,Nanpa Básico,Canela,1yTJg3lyUPmwbnve82twH5,68,2019,0.867,0.468,10,-7.056,1,0.0875,0.374,0.0,0.112,0.837,116.954,204629,4
397725,Stormzy,Vossi Bop,5DXKtoZLm31msT7tNGNHLG,66,2019,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,196267,4
397740,Paulo Londra,Por Eso Vine,5qN1G8fSHq4Sv5FRoOkNGu,68,2019,0.76,0.646,8,-5.048,0,0.433,0.233,0.0,0.0905,0.625,188.009,178534,4
397796,Dave,Screwface Capital,65TggCitjPK0sUXtwgOkN9,67,2019,0.914,0.56,0,-7.56,1,0.0486,0.523,3.69e-05,0.198,0.427,112.015,253093,4
397832,Gera MX,Huracán,5sbj4M33WaHilEaJAhRPp8,66,2019,0.774,0.578,7,-6.15,0,0.077,0.51,0.00116,0.282,0.179,86.012,255000,4
397833,Paulo Londra,Chica Paranormal,3krzcyMKlRXjVkJFZqMN4t,69,2019,0.86,0.61,6,-5.93,0,0.0819,0.0605,0.0,0.0774,0.699,139.948,221084,4
397904,Bizarrap,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",2S93hylQBYLndMnaJuso8S,69,2019,0.81,0.471,8,-5.047,1,0.0496,0.00554,0.000197,0.134,0.391,75.003,143292,4
397919,Kevin Roldan,PPP,3oB0bcIVRVZgCkWif0H4vV,68,2019,0.798,0.625,4,-6.83,1,0.13,0.383,3.35e-05,0.125,0.774,92.994,129333,4
398060,Travis Scott,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,80,2019,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4
398061,Surf Mesa,ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS,74,2019,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547,4
398067,LUM!X,Monster,0YU17F0BlVXvmx5ytsR43w,69,2019,0.83,0.794,8,-6.279,0,0.432,0.0253,0.0248,0.106,0.607,128.16,154226,4
398073,Stromae,Alors On Danse - DubDogz Remix,19eIZmuXlBmLTha1lPHef7,69,2019,0.789,0.752,1,-4.274,0,0.164,0.027,2.69e-05,0.613,0.739,122.98,168577,4
398177,Pritam,Khairiyat,5O932cZmzOZGOGZz9RHx20,73,2019,0.534,0.481,0,-9.016,0,0.0412,0.697,0.0,0.142,0.293,124.914,280282,4
399062,Liana Flores,rises the moon,51Grh1RyUDcMBbpuyUIUHI,81,2019,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,161929,3
399063,New West,Those Eyes,50x1Ic8CaXkYNvjmxe3WXy,87,2019,0.593,0.352,4,-8.296,1,0.0284,0.695,2.22e-05,0.3,0.226,119.988,220750,3
399064,The Backseat Lovers,Kilby Girl,1170VohRSx6GwE6QDCHPPH,75,2019,0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,282206,4
399065,Strawberry Guy,Mrs Magic,0TZejo18HlJ86OrWNsXKnw,76,2019,0.471,0.634,8,-7.406,1,0.031,0.159,0.365,0.374,0.366,132.542,208500,4
399066,Wallows,Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,77,2019,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,178000,4
399067,Labrinth,Mount Everest,1ZdhOMWyFR8Iv9eylMGYg2,80,2019,0.494,0.428,0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724,157497,4
399068,Clairo,Bubble Gum,3zksbXteOCeSusJ5Xltr3t,76,2019,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,175961,3
399069,Clairo,Sofia,7B3z0ySL9Rr0XvZEAjWZzM,78,2019,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,188387,4
399070,Labrinth,Formula,6EtKlIQmGPB9SX8UjDJG5s,82,2019,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,91870,4
399071,Faye Webster,Kingston,5WbfFTuIldjL9x7W6y5l7R,71,2019,0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,202653,4
399072,Wallows,Remember When,5naar7XewEOAjOywIp6Jjq,73,2019,0.504,0.708,11,-5.896,0,0.0343,0.00112,0.000424,0.788,0.51,82.009,155147,4
399073,Clairo,Bags,6UFivO2zqqPFPoQYsEMuCc,72,2019,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,260520,4
399074,The Backseat Lovers,Maple Syrup,4MXE6VCvTsQitHWrAxj7Kg,69,2019,0.543,0.526,2,-9.703,1,0.0582,0.0447,0.0533,0.0778,0.384,153.0,243529,3
399075,Cavetown,Juliet,45ROR8UMn60YEVQnDy0uVF,74,2019,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,4
399076,The Backseat Lovers,Pool House,74f0dpqHhTeTJzs4pmZ1yq,69,2019,0.594,0.355,7,-11.184,1,0.0305,0.0478,0.000109,0.0559,0.327,134.097,269412,4
399077,Sub Urban,Cradles,5sSYvDVyP0CP9TUiqy3fuF,70,2019,0.537,0.586,6,-1.864,1,0.314,0.265,7.04e-05,0.175,0.624,79.056,209829,4
399078,Labrinth,Still Don't Know My Name,6N22FZs2ZhPBYi3b9XPajV,76,2019,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,153294,1
399079,girl in red,bad idea!,57j65yC2HggQfmYNc6rdOK,72,2019,0.513,0.807,1,-6.095,1,0.0481,0.0289,0.0548,0.246,0.419,162.026,219638,4
399080,Ralph Castelli,Morning Sex,1Qn7Jjvz4ndUyyAhbHRSHn,69,2019,0.827,0.322,6,-10.213,1,0.0513,0.0599,0.000141,0.0873,0.745,124.986,175491,4
399081,Cavetown,Boys Will Be Bugs,6suYoN4gFkanqOBn5yRnJC,71,2019,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,329050,4
399082,Vansire,Metamodernity,4RGWHfQeJftd5XrP8JUgFj,69,2019,0.823,0.544,5,-10.077,1,0.0358,0.389,0.165,0.108,0.826,121.968,162663,4
399083,mxmtoon,prom dress,2xCGBWfzTe8l2kvHpgvB6M,69,2019,0.56,0.674,10,-6.048,1,0.0446,0.698,0.0,0.123,0.421,119.942,197933,4
399084,Strawberry Guy,What Would I Do?,5EJA7Rwkeuvm98CZg0XXNO,68,2019,0.539,0.461,11,-7.674,1,0.0279,0.457,0.903,0.072,0.436,128.635,234000,4
399085,Labrinth,All For Us - from the HBO Original Series Euphoria,10hMM5nsZQf66ldBlgWBfG,72,2019,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,192987,4
399086,Maggie Rogers,Love You For A Long Time,6QTPacyXkZWG9FMwq6L1hJ,67,2019,0.707,0.67,9,-6.137,1,0.0323,0.164,0.00283,0.109,0.822,112.993,223120,4
399087,Faye Webster,Right Side of My Neck,3cxZT78mZDyLsLPJKcTu3U,66,2019,0.716,0.515,1,-9.073,1,0.0261,0.00116,0.000249,0.326,0.315,117.039,153320,4
399088,Surf Curse,Disco,2Lumsra3kuU61wXkEKzKaK,68,2019,0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,152761,4
399089,Men I Trust,Numb,6Ijmj8Z0L31hCp5pLZnT5U,68,2019,0.783,0.303,4,-14.393,1,0.0527,0.811,0.945,0.109,0.65,138.816,219340,4
399090,Men I Trust,Oncle Jazz,204t5SErksNRHRhU52g5JF,68,2019,0.712,0.308,0,-16.776,0,0.0519,0.535,0.816,0.0813,0.246,139.995,57877,4
399091,Wallows,Scrawny,1pNUmVxDiE8t6P1XxcZAv8,67,2019,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,166520,4
399092,Cavetown,Home,3XRALl9CNCnjjbCZid2L9w,67,2019,0.532,0.474,1,-5.223,1,0.0372,0.387,8.51e-05,0.11,0.281,124.86,269897,4
399094,Labrinth,When I R.I.P.,2t16D9V5FmmRAJjsSpwvZf,71,2019,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,174568,4
399095,khai dreams,Sunkissed,34RmzDXMv0ELSQTK4pNvX3,66,2019,0.766,0.354,6,-9.486,1,0.0543,0.595,0.0,0.381,0.792,153.902,126464,4
399096,carwash,striptease,62C8Bd6EgEOofLZ1COjF3n,67,2019,0.693,0.575,8,-8.887,1,0.0727,0.124,0.946,0.102,0.728,130.033,160659,4
399097,Jack Stauber's Micropop,Baby Hotline,1R8kvV2AgNPCA2Pp4Im1Ao,68,2019,0.74,0.357,0,-9.921,1,0.0352,0.377,0.047,0.328,0.453,119.973,291318,4
399099,Clairo,Softly,4PvbbMYL4fkToni5BLaYRb,66,2019,0.759,0.436,0,-11.233,0,0.0419,0.33,0.0113,0.102,0.782,94.03,185307,4
399103,Labrinth,All For Us,76YSWx6L6FNsuaP6GWBb8P,69,2019,0.46,0.66,3,-6.642,1,0.0652,0.0108,0.000139,0.34,0.18,141.722,191710,4
399104,girl in red,i'll die anyway.,14tud1FLjpHMYHpD2c7NbO,66,2019,0.473,0.626,0,-6.887,1,0.0288,0.000427,0.578,0.0786,0.172,157.912,192612,4
399181,Calein,Umaasa,4AULw1VRyJP17zMvwgTIUs,76,2019,0.627,0.433,9,-9.868,1,0.0232,0.295,0.393,0.332,0.353,96.016,335625,4
399250,Arthur Nery,Higa,7gfrASeOt73YWvpIv1fU8E,70,2019,0.656,0.336,9,-10.538,1,0.0434,0.453,0.0,0.106,0.182,125.058,245760,4
399287,Elsa y Elmar,Ojos Noche,6ltxt8idwnKPqZ5wmTEkpV,66,2019,0.794,0.47,8,-7.311,1,0.0361,0.00945,2.79e-05,0.112,0.618,120.017,240295,4
401155,BTS,Boy With Luv (feat. Halsey),4a9tbd947vo9K8Vti9JwcI,78,2019,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947,229773,4
401156,TWICE,FANCY,2qQpFbqqkLOGySgNK8wBXt,74,2019,0.697,0.874,5,-2.15,0,0.0449,0.0122,0.0,0.627,0.775,132.018,213880,4
401157,BLACKPINK,Kill This Love,6hvczQ05jc1yGlp9zhb95V,73,2019,0.763,0.835,2,-5.234,0,0.191,0.323,0.00221,0.225,0.645,131.875,191050,4
401158,Red Velvet,Psycho,3CYH422oy1cZNoo0GTG1TK,76,2019,0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987,210560,4
401159,TWICE,Feel Special,3Hz3tTQwOdM6XkA0ALB2G9,71,2019,0.708,0.959,1,-1.338,1,0.0604,0.0296,0.00188,0.107,0.644,128.981,206867,4
401160,BTS,HOME,6Yc3tjFCVR2bfAQFRTZBef,71,2019,0.633,0.799,7,-4.625,0,0.0427,0.0144,0.0,0.194,0.534,142.991,234178,4
401161,MAMAMOO,HIP,24nK8tW7Pt3Inh2utttuoG,69,2019,0.782,0.731,3,-4.581,0,0.143,0.0376,3.15e-05,0.0956,0.824,138.032,195307,4
401162,BTS,Mikrokosmos,0jSccBRnhNU4KtACMQPvco,71,2019,0.579,0.858,8,-5.212,1,0.114,0.125,0.0,0.0502,0.475,174.043,224225,3
401163,WayV,Love Talk - English Version,2e3cJdJ8xWwydl8JIYlCqB,67,2019,0.751,0.719,6,-5.198,0,0.0373,0.142,0.0,0.148,0.437,98.01,232150,4
401164,TOMORROW X TOGETHER,9 and Three Quarters (Run Away),1rqb2FCXVn2HNL1afJEnTr,67,2019,0.639,0.756,1,-4.42,1,0.0606,0.0055,0.0,0.13,0.531,128.931,211867,4
401166,ATEEZ,WONDERLAND,6k67RdkVjTZj79c1cRz7IQ,66,2019,0.572,0.964,4,-1.949,0,0.123,0.0503,0.0,0.372,0.519,129.979,199013,4
401168,j-hope,Chicken Noodle Soup (feat. Becky G),2y6Ty2NPAsP84XJAtzLxuk,68,2019,0.827,0.817,2,-4.081,1,0.0953,0.00496,1.19e-05,0.294,0.167,97.008,235497,4
401171,ITZY,DALLA DALLA,38rUIlTX93Aoif3WcY1wv6,66,2019,0.79,0.853,11,-4.564,0,0.0666,0.00116,4.23e-05,0.329,0.713,125.0,199874,4
401173,BTS,Make It Right,3LSjYk6sFQaLi0MjtWcm8P,66,2019,0.639,0.706,7,-7.874,1,0.448,0.0104,0.0,0.132,0.259,105.782,226321,4
401174,BTS,Make It Right (feat. Lauv),2WH4oy1SYppZrcdgKwSA0j,67,2019,0.583,0.68,7,-7.809,1,0.422,0.0304,0.0,0.189,0.343,97.568,226321,4
401176,NCT DREAM,BOOM,6rcn967QN5JtkPOBDwYIuT,66,2019,0.914,0.516,5,-4.178,0,0.0918,0.131,0.0,0.0441,0.702,119.969,195080,4
401181,IU,Blueming,4Dr2hJ3EnVh2Aaot6fRwDO,66,2019,0.819,0.674,0,-3.145,1,0.0587,0.0849,0.0,0.0667,0.682,106.032,217053,4
401185,JIN,Tonight,2P6PLe4ojigLUp4CWMkcAI,66,2019,0.603,0.418,11,-7.431,1,0.0441,0.673,0.0,0.132,0.346,77.457,178806,4
402043,Falling In Reverse,Popular Monster,4GssB27iJeqmfGxS94Tfij,76,2019,0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,220537,4
402044,Motionless In White,Another Life,0YZEYxd1oiqZRFhnnmTKKi,71,2019,0.39,0.939,4,-3.828,0,0.0787,5.08e-05,0.0,0.0968,0.495,161.997,205394,4
402045,Slipknot,Unsainted,5mpUKTdskZea0gStWzeHUZ,70,2019,0.427,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,260773,4
402046,I Prevail,Hurricane,2GFwwTIVLjnOrtP7m9luHC,67,2019,0.389,0.885,6,-5.063,0,0.0551,0.000372,0.000311,0.202,0.187,164.989,223173,4
402047,I Prevail,Gasoline,6Q1m1GyNxyOwZ2ud3p7XoS,67,2019,0.546,0.945,1,-4.399,1,0.0531,0.000311,0.0,0.724,0.545,135.128,153613,4
405593,OneRepublic,Rescue Me,0mjAU3yKR1QnXnHtjGJqTM,68,2019,0.759,0.605,7,-7.737,1,0.0433,0.156,0.0,0.694,0.64,121.049,158900,4
406367,Yot Club,YKWIM?,2vWBUC9djv6BtiGlmKiQaH,81,2019,0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,212750,3
406368,Eyedress,Jealous,1aXV8GrmQLvgoFtBPERP7E,82,2019,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01,122339,4
406369,Taylor Swift,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,83,2019,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427,4
406370,Harry Styles,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,87,2019,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4
406371,Taylor Swift,All Of The Girls You Loved Before,4P9Q0GojKVXpRTJCaL3kyy,82,2019,0.718,0.467,2,-9.66,1,0.0398,0.707,6.92e-05,0.126,0.396,95.96,221407,3
406372,Taylor Swift,Lover,1dGr1c8CrMLDpV6mPbImSI,83,2019,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4
406373,Harry Styles,Adore You,3jjujdWJ72nww5eGnfs2E7,84,2019,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
406374,Taylor Swift,Paper Rings,4y5bvROuBDPr5fuwXbIBZR,80,2019,0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,222400,4
406375,Lewis Capaldi,Before You Go,2gMXnyrvIjhVBUZwvLZDMP,83,2019,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107,4
406376,Billie Eilish,when the party's over,43zdsphuZLzwA9k4DJhU0I,81,2019,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,4
406377,H.E.R.,Could've Been (feat. Bryson Tiller),6oEVnWKgPqIEPc53OYDNqG,76,2019,0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-06,0.249,0.408,102.679,252747,4
406378,Harry Styles,Falling,1ZMiCix7XSAbfAJlEZWMCp,82,2019,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,4
406379,Lana Del Rey,Doin' Time,0Oqc0kKFsQ6MhFOLBNZIGX,81,2019,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,202193,4
406380,Taylor Swift,The Man,3RauEVgRgj1IuWdJ9fDs70,78,2019,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,190360,4
406381,Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,2xyx0o4xNOLLjBSbOOdcbA,76,2019,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227,4
406382,jagger finn,Vas,6S7o12almFeL57rbRvdY5l,76,2019,0.514,0.424,0,-10.645,1,0.0282,0.918,0.849,0.126,0.416,71.114,90324,4
406383,Hozier,Would That I,37zuIvk4KBkAxxLJsxJaHq,72,2019,0.521,0.526,5,-6.032,1,0.0281,0.243,0.00537,0.108,0.502,130.694,268293,4
406384,Harry Styles,Golden,45S5WTQEGOB1VHr1Q4FuPl,80,2019,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907,4
406385,Lana Del Rey,Cinnamon Girl,2mdEsXPu8ZmkHRRtAdC09e,79,2019,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,300683,5
406386,Billie Eilish,i love you,6CcJMwBtXByIz4zQLzFkKc,78,2019,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796,4
406387,Lewis Capaldi,Bruises,4Of7rzpRpV1mWRbhp5rAqG,79,2019,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,220492,4
406388,Taylor Swift,You Need To Calm Down,6RRNNciQGZEXnqk8SQ9yv5,76,2019,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
406389,Rex Orange County,Pluto Projector,4EWBhKf1fOFnyMtUzACXEc,76,2019,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,267520,4
406390,Taylor Swift,Afterglow,1SymEzIT3H8UZfibCs3TYi,77,2019,0.756,0.449,9,-8.746,1,0.0344,0.13,0.0,0.114,0.399,111.011,223293,4
406391,Surfaces,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,74,2019,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,158571,4
406392,Arizona Zervas,ROXANNE,696DnlkuDOXcMAnKlTgXXK,75,2019,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5
406393,Billie Eilish,listen before i go,0tMSssfxAL2oV8Vri0mFHE,75,2019,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,242652,3
406394,Hozier,Almost (Sweet Music),5Apvsk0suoivI1H8CmBglv,69,2019,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,217480,4
406395,Harry Styles,Fine Line,6VzcQuzTNTMFnJ6rBSaLH9,76,2019,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,377960,4
406396,Lana Del Rey,Norman fucking Rockwell,3RIgHHpnFKj5Rni1shokDj,75,2019,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,248934,1
406397,Lewis Capaldi,Hold Me While You Wait,60iSKGrGazRzICtMjADNSM,77,2019,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,205687,4
406398,Taylor Swift,Death By A Thousand Cuts,2dgFqt3w9xIQRjhPtwNk3D,72,2019,0.712,0.732,4,-6.754,1,0.0629,0.454,0.0,0.319,0.313,94.071,198533,4
406399,SYML,Where's My Love,1B62o4CbdL9ckGvwsz2cgn,79,2019,0.604,0.36,0,-10.109,0,0.0253,0.868,0.0343,0.112,0.37,103.985,202000,4
406400,Lana Del Rey,Happiness is a butterfly,3lG6OtGDsYAOALxEmubQQm,75,2019,0.467,0.119,2,-10.99,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,272485,4
406401,Tones And I,Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,76,2019,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,4
406402,Taylor Swift,Miss Americana & The Heartbreak Prince,214nt20w5wOxJnY462klLw,73,2019,0.662,0.747,11,-6.926,0,0.0736,0.028,0.00615,0.138,0.487,150.088,234147,4
406403,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",4Yxc55NX3tAXC2mHRAhtcW,76,2019,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
406404,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),2Rk4JlNc2TPmZe2af99d45,75,2019,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,193000,4
406405,Taylor Swift,I Think He Knows,2YWtcWi3a83pdEg3Gif4Pd,72,2019,0.897,0.366,0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,173387,4
406406,Taylor Swift,The Archer,3pHkh7d0lzM2AldUtz2x37,73,2019,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,211240,4
406407,Daniel Caesar,CYANIDE,3uouaAVXpQR3X8RYkJyitQ,71,2019,0.589,0.652,10,-7.498,1,0.373,0.704,0.00055,0.125,0.486,158.49,194960,4
406408,Sam Fischer,This City,3H3r2nKWa3Yk5gt8xgmsEt,75,2019,0.605,0.377,11,-6.213,1,0.0443,0.733,0.0,0.0808,0.519,73.877,194853,4
406409,Lana Del Rey,How to disappear,4qUtC2BwFC154Ha8YQRrkk,72,2019,0.538,0.304,9,-11.79,1,0.0352,0.613,0.000631,0.164,0.065,78.997,228071,3
406410,Noah Cyrus,July (feat. Leon Bridges),3V0nnQhqvbE3JmiDdnzQFQ,71,2019,0.708,0.211,9,-9.603,0,0.0424,0.853,0.0,0.131,0.362,72.5,152280,4
406411,Taylor Swift,I Forgot That You Existed,43rA71bccXFGD4C8GOpIlN,71,2019,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,170640,4
406412,Luis Fonsi,Despacito,6habFhsOp2NvshLv26DqMb,78,2019,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,229360,4
406413,Taylor Swift,Cornelia Street,12M5uqx0ZuwkpLp5rJim1a,73,2019,0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,287267,4
406414,Taylor Swift,London Boy,1LLXZFeAHK9R4xUramtUKw,73,2019,0.695,0.71,1,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925,190240,4
406415,JP Saxe,If the World Was Ending (feat. Julia Michaels),2kJwzbxV2ppxnQoYw4GLBZ,76,2019,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4
406416,iann dior,emotions,5ls62WNKHUUrdF3r1cv83T,70,2019,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,131213,4
